#Thorlabs FTS
[SpectrumHeader]
#Date,20190815
#Time,15355785
#GMTTime,3355785
#XAxisUnit,nm_air
#YAxisUnit,intensity
#Average,1
#RollingAverage,0
#SpectrumSmooth,0
#SSmoothParam1,0
#SSmoothParam2,0
#SSmoothParam3,0
#SSmoothParam4,0
#IntegrationTime,1000.000000
#TriggerMode,0
#InterferometerSerial,M00504104
#Source,
#AirMeasureOpt,0
#WnrMin,13399.179688
#WnrMax,31042.117188
#Length,3648
#Resolution,0.0000000000e+00
#ADC,0
#Instrument,0
#InstrModel,CCS100
#Type,emission
#AirTemp,0.00
#AirPressure,0.00
#AirRelHum,0.00
#Name,
#Comment,""
[Data]
3.304199524e+02,1.868852647e-03
3.305277405e+02,3.523099236e-03
3.306355286e+02,6.167972460e-04
3.307433167e+02,1.841741498e-03
3.308511047e+02,2.328526229e-03
3.309588928e+02,2.161996439e-03
3.310667114e+02,3.388353158e-03
3.311745300e+02,1.998290420e-03
3.312823486e+02,2.461597323e-03
3.313901978e+02,2.217368223e-03
3.314980164e+02,2.830669284e-03
3.316058655e+02,6.294918247e-03
3.317137146e+02,3.932172433e-03
3.318215942e+02,4.015048500e-03
3.319294434e+02,1.262385398e-03
3.320373230e+02,2.574594226e-03
3.321452026e+02,2.435778268e-03
3.322530823e+02,4.314890131e-03
3.323609924e+02,2.299073152e-03
3.324689026e+02,4.304769682e-04
3.325768127e+02,4.802134354e-03
3.326847229e+02,1.052554697e-03
3.327926331e+02,4.470344633e-03
3.329005737e+02,5.283962935e-03
3.330085144e+02,2.675980330e-03
3.331164551e+02,3.336057067e-03
3.332243958e+02,4.686357453e-03
3.333323669e+02,3.549410962e-03
3.334403381e+02,3.739134409e-03
3.335483093e+02,2.869730815e-03
3.336562805e+02,7.535233162e-04
3.337642822e+02,2.356228419e-03
3.338722839e+02,3.441711422e-03
3.339802856e+02,1.523746178e-04
3.340882874e+02,3.522136249e-03
3.341962891e+02,2.979870420e-03
3.343043213e+02,5.176808685e-03
3.344123535e+02,2.490361221e-03
3.345203857e+02,4.880261142e-03
3.346284485e+02,3.007496241e-03
3.347364807e+02,2.599615604e-03
3.348445435e+02,2.028082497e-03
3.349526062e+02,4.583122209e-03
3.350606995e+02,3.607955761e-03
3.351687622e+02,6.622330286e-03
3.352768555e+02,3.194361925e-03
3.353849487e+02,4.825109616e-03
3.354930420e+02,4.661370069e-03
3.356011658e+02,7.541042753e-03
3.357092590e+02,7.243849803e-03
3.358173828e+02,1.063924562e-02
3.359255371e+02,8.901980706e-03
3.360336609e+02,1.047695149e-02
3.361418152e+02,1.248405688e-02
3.362499695e+02,1.161785889e-02
3.363581238e+02,1.316470094e-02
3.364662781e+02,1.015421189e-02
3.365744629e+02,1.019974612e-02
3.366826172e+02,1.110105310e-02
3.367908020e+02,1.620461047e-02
3.368990173e+02,1.897838898e-02
3.370072021e+02,1.813298836e-02
3.371154175e+02,1.976051927e-02
3.372236328e+02,7.376767695e-03
3.373318481e+02,6.725664251e-03
3.374400635e+02,5.232837051e-03
3.375483093e+02,1.644086093e-03
3.376565552e+02,1.189663773e-03
3.377648010e+02,5.823699757e-03
3.378730469e+02,5.071680527e-03
3.379813232e+02,2.249655081e-03
3.380895996e+02,2.439115429e-03
3.381978760e+02,6.158225238e-03
3.383061523e+02,4.069467541e-03
3.384144592e+02,5.944793578e-03
3.385227356e+02,3.526250366e-03
3.386310425e+02,2.733485773e-03
3.387393494e+02,4.286443815e-03
3.388476868e+02,9.555174038e-03
3.389559937e+02,4.449515138e-03
3.390643311e+02,1.408336102e-03
3.391726685e+02,6.834666245e-03
3.392810364e+02,4.118700512e-03
3.393893738e+02,3.687844612e-03
3.394977417e+02,4.256695509e-03
3.396061096e+02,2.323634923e-03
3.397144775e+02,3.062648466e-03
3.398228760e+02,3.874546848e-03
3.399312439e+02,1.298064366e-03
3.400396423e+02,2.951796167e-03
3.401480408e+02,1.406661933e-03
3.402564697e+02,2.873680321e-03
3.403648682e+02,1.241773833e-03
3.404732971e+02,4.769673571e-03
3.405817261e+02,7.383015938e-03
3.406901855e+02,4.231236875e-03
3.407986145e+02,3.198937047e-03
3.409070740e+02,2.030906035e-03
3.410155334e+02,8.928030729e-03
3.411239929e+02,5.857978016e-03
3.412324829e+02,3.632134758e-03
3.413409424e+02,5.394715816e-03
3.414494324e+02,4.827144090e-03
3.415579224e+02,8.198427036e-03
3.416664429e+02,2.218550071e-03
3.417749329e+02,3.984862473e-03
3.418834534e+02,3.852754366e-03
3.419919739e+02,1.186249778e-03
3.421004944e+02,1.996409148e-03
3.422090454e+02,6.812107749e-03
3.423175964e+02,5.967068486e-03
3.424261169e+02,4.314112943e-03
3.425346985e+02,4.038789310e-03
3.426432495e+02,1.726644114e-03
3.427518311e+02,6.640370935e-03
3.428604126e+02,4.205668811e-03
3.429689941e+02,3.081619740e-03
3.430775757e+02,6.780170836e-03
3.431861572e+02,5.042281933e-03
3.432947693e+02,4.121545237e-03
3.434033813e+02,5.615401082e-03
3.435119934e+02,4.935588688e-03
3.436206360e+02,5.912408698e-03
3.437292786e+02,3.438428976e-03
3.438378906e+02,6.024080794e-03
3.439465637e+02,4.232004285e-04
3.440552063e+02,8.357044309e-03
3.441638489e+02,5.286063068e-03
3.442725220e+02,8.798646741e-03
3.443811951e+02,5.503313616e-03
3.444898987e+02,6.078401580e-03
3.445985718e+02,4.259234294e-03
3.447072754e+02,6.649003364e-03
3.448159790e+02,5.613103509e-03
3.449246826e+02,5.914257839e-03
3.450333862e+02,5.615160801e-03
3.451421204e+02,8.303523064e-03
3.452508545e+02,4.774476402e-03
3.453595886e+02,9.223297238e-03
3.454683228e+02,8.329901844e-03
3.455770874e+02,5.072599277e-03
3.456858215e+02,5.151711404e-03
3.457945862e+02,4.800613504e-03
3.459033508e+02,3.692472819e-03
3.460121460e+02,2.921642736e-03
3.461209106e+02,3.959381953e-03
3.462297058e+02,7.735777646e-03
3.463385010e+02,7.707309444e-03
3.464473267e+02,6.593325641e-03
3.465561218e+02,5.342321005e-03
3.466649475e+02,5.531244911e-03
3.467737732e+02,4.089739174e-03
3.468825989e+02,2.985670231e-03
3.469914551e+02,8.847068995e-03
3.471002808e+02,6.620295346e-03
3.472091370e+02,6.133750547e-03
3.473179932e+02,8.246357553e-03
3.474268799e+02,6.759461015e-03
3.475357361e+02,3.954579122e-03
3.476446228e+02,5.126766860e-03
3.477535095e+02,4.122617655e-03
3.478623962e+02,4.880076274e-03
3.479713135e+02,5.396849941e-03
3.480802307e+02,4.743458703e-03
3.481891174e+02,5.863985978e-03
3.482980652e+02,9.796001017e-03
3.484069824e+02,6.346798502e-03
3.485159302e+02,8.842309006e-03
3.486248474e+02,1.115529798e-02
3.487337952e+02,7.220678031e-03
3.488427734e+02,7.021851838e-03
3.489517212e+02,7.812219672e-03
3.490606995e+02,1.178349182e-02
3.491696777e+02,7.245260756e-03
3.492786560e+02,1.131841168e-02
3.493876343e+02,4.933334887e-03
3.494966431e+02,8.192190900e-03
3.496056519e+02,5.446059629e-03
3.497146606e+02,9.007361718e-03
3.498236694e+02,8.115026169e-03
3.499326782e+02,7.814736106e-03
3.500417175e+02,1.224110834e-02
3.501507568e+02,6.348538212e-03
3.502597961e+02,6.372070871e-03
3.503688660e+02,7.464338094e-03
3.504779053e+02,2.843079157e-03
3.505869751e+02,7.275523618e-03
3.506960449e+02,9.173430502e-03
3.508051147e+02,6.863452028e-03
3.509142151e+02,7.003088947e-03
3.510233154e+02,7.710449863e-03
3.511324158e+02,6.217524409e-03
3.512415161e+02,7.379776798e-03
3.513506165e+02,9.335221723e-03
3.514597473e+02,6.971141789e-03
3.515688782e+02,7.897645235e-03
3.516780090e+02,7.161225658e-03
3.517871399e+02,8.841279894e-03
3.518962708e+02,1.343186200e-02
3.520054321e+02,1.101575885e-02
3.521145935e+02,8.819903247e-03
3.522237549e+02,8.327570744e-03
3.523329468e+02,9.223976173e-03
3.524421082e+02,1.270335261e-02
3.525513000e+02,1.066160761e-02
3.526604919e+02,1.183663029e-02
3.527696838e+02,1.542054582e-02
3.528789063e+02,1.093479712e-02
3.529881287e+02,1.568903029e-02
3.530973511e+02,1.378858369e-02
3.532065735e+02,1.628132537e-02
3.533157959e+02,1.723591611e-02
3.534250488e+02,1.946606115e-02
3.535342712e+02,1.889460534e-02
3.536435547e+02,1.536351070e-02
3.537528076e+02,1.647700183e-02
3.538620605e+02,1.373474486e-02
3.539713440e+02,1.069277897e-02
3.540806274e+02,9.581071325e-03
3.541899109e+02,7.894691080e-03
3.542991943e+02,1.147389971e-02
3.544085083e+02,7.544041611e-03
3.545178223e+02,1.072415709e-02
3.546271362e+02,8.251676336e-03
3.547364502e+02,7.296047173e-03
3.548457947e+02,8.871882223e-03
3.549551086e+02,1.121411473e-02
3.550644531e+02,1.102451235e-02
3.551737976e+02,1.387071703e-02
3.552831726e+02,8.738624863e-03
3.553925171e+02,1.205461286e-02
3.555018921e+02,7.782624103e-03
3.556112671e+02,1.194039173e-02
3.557206421e+02,1.044317707e-02
3.558300476e+02,1.036839746e-02
3.559394226e+02,1.256768871e-02
3.560488281e+02,1.525208075e-02
3.561582336e+02,1.609812677e-02
3.562676697e+02,1.685712673e-02
3.563770752e+02,1.734490693e-02
3.564865112e+02,1.916536503e-02
3.565959473e+02,2.277990244e-02
3.567053833e+02,2.041458711e-02
3.568148499e+02,2.055014297e-02
3.569242859e+02,2.449148148e-02
3.570337524e+02,2.459708974e-02
3.571432190e+02,2.443362586e-02
3.572527161e+02,2.902217209e-02
3.573621826e+02,3.518375009e-02
3.574716797e+02,4.121761024e-02
3.575811768e+02,3.529826924e-02
3.576906738e+02,2.855660021e-02
3.578001709e+02,2.195859514e-02
3.579096985e+02,1.590839215e-02
3.580192261e+02,1.343778148e-02
3.581287537e+02,1.177836023e-02
3.582382813e+02,1.033944823e-02
3.583478394e+02,1.088520419e-02
3.584573669e+02,8.380644023e-03
3.585669250e+02,9.389269166e-03
3.586764832e+02,1.026080735e-02
3.587860718e+02,1.169806626e-02
3.588956299e+02,1.115215663e-02
3.590052185e+02,9.689909406e-03
3.591148071e+02,7.245217916e-03
3.592243958e+02,8.167102933e-03
3.593340149e+02,1.291961782e-02
3.594436035e+02,1.237570122e-02
3.595532227e+02,8.875646628e-03
3.596628418e+02,8.085256442e-03
3.597724915e+02,8.873490617e-03
3.598821106e+02,1.109900698e-02
3.599917603e+02,1.101844944e-02
3.601014099e+02,1.561197545e-02
3.602110596e+02,8.301914670e-03
3.603207397e+02,1.148406602e-02
3.604303894e+02,7.871661335e-03
3.605400696e+02,9.363689460e-03
3.606497498e+02,1.093541086e-02
3.607594604e+02,9.906589985e-03
3.608691406e+02,9.338165633e-03
3.609788513e+02,1.096356008e-02
3.610885620e+02,1.061147731e-02
3.611982727e+02,7.760415785e-03
3.613079834e+02,1.330086961e-02
3.614177246e+02,1.093639433e-02
3.615274658e+02,1.121181715e-02
3.616372070e+02,1.180880796e-02
3.617469482e+02,7.437872700e-03
3.618566895e+02,9.581201710e-03
3.619664612e+02,1.438728254e-02
3.620762329e+02,1.063783467e-02
3.621860046e+02,1.449976489e-02
3.622957764e+02,1.275779400e-02
3.624055786e+02,1.139858551e-02
3.625153503e+02,9.959345683e-03
3.626251526e+02,1.123932190e-02
3.627349854e+02,9.953228757e-03
3.628447876e+02,1.384243462e-02
3.629546204e+02,1.107501425e-02
3.630644226e+02,8.925064467e-03
3.631742554e+02,1.261924021e-02
3.632841187e+02,1.286816504e-02
3.633939514e+02,1.134237181e-02
3.635038147e+02,1.286946703e-02
3.636136780e+02,1.231484488e-02
3.637235413e+02,8.651481941e-03
3.638334045e+02,1.074498612e-02
3.639432983e+02,1.150683314e-02
3.640531616e+02,1.221249811e-02
3.641630554e+02,1.413389482e-02
3.642729797e+02,1.142688934e-02
3.643828735e+02,1.031231508e-02
3.644927979e+02,1.215220243e-02
3.646026917e+02,1.140022743e-02
3.647126465e+02,1.056087762e-02
3.648225708e+02,1.045268495e-02
3.649324951e+02,1.237673964e-02
3.650424500e+02,1.085522585e-02
3.651524048e+02,9.149547666e-03
3.652623596e+02,1.373691205e-02
3.653723145e+02,1.444042195e-02
3.654822998e+02,1.503874641e-02
3.655922852e+02,1.218732353e-02
3.657022705e+02,9.420089424e-03
3.658122559e+02,1.289023086e-02
3.659222412e+02,1.343588904e-02
3.660322571e+02,1.137245912e-02
3.661422729e+02,1.617899910e-02
3.662522888e+02,1.566813514e-02
3.663623047e+02,1.384626422e-02
3.664723511e+02,1.520035230e-02
3.665823669e+02,1.346233301e-02
3.666924133e+02,1.177528407e-02
3.668024597e+02,1.971127465e-02
3.669125366e+02,1.848466694e-02
3.670225830e+02,1.674851775e-02
3.671326599e+02,1.617825590e-02
3.672427368e+02,1.984538510e-02
3.673528137e+02,1.270134002e-02
3.674628906e+02,1.387148164e-02
3.675729980e+02,1.462631393e-02
3.676831055e+02,1.519656647e-02
3.677932129e+02,1.172113884e-02
3.679033203e+02,1.414373145e-02
3.680134583e+02,9.164860472e-03
3.681235657e+02,1.172574610e-02
3.682337036e+02,1.414484717e-02
3.683438416e+02,1.581919938e-02
3.684540100e+02,1.517177559e-02
3.685641479e+02,1.139918715e-02
3.686743164e+02,1.321486477e-02
3.687844849e+02,1.365580782e-02
3.688946533e+02,1.463212445e-02
3.690048218e+02,1.484925393e-02
3.691150208e+02,1.696596481e-02
3.692252197e+02,1.229844894e-02
3.693354187e+02,1.598705538e-02
3.694456177e+02,1.517421566e-02
3.695558167e+02,1.645084471e-02
3.696660461e+02,1.620479673e-02
3.697762756e+02,1.639420353e-02
3.698865051e+02,1.601518318e-02
3.699967346e+02,1.607249305e-02
3.701069946e+02,1.536418963e-02
3.702172546e+02,1.617714949e-02
3.703274841e+02,1.924842782e-02
3.704377747e+02,2.342858911e-02
3.705480347e+02,2.017345466e-02
3.706582947e+02,2.226423472e-02
3.707685852e+02,2.791068144e-02
3.708788757e+02,2.812789939e-02
3.709891663e+02,2.430108935e-02
3.710994873e+02,2.239975706e-02
3.712097778e+02,2.419378422e-02
3.713200989e+02,1.283724513e-02
3.714304199e+02,1.854077168e-02
3.715407715e+02,1.484450605e-02
3.716510925e+02,1.677813567e-02
3.717614441e+02,1.289494708e-02
3.718717957e+02,1.248515118e-02
3.719821472e+02,1.256052032e-02
3.720924988e+02,1.762019843e-02
3.722028503e+02,1.680485159e-02
3.723132324e+02,1.577177458e-02
3.724236145e+02,1.691202633e-02
3.725339966e+02,1.544401236e-02
3.726444092e+02,1.758990251e-02
3.727547913e+02,1.807742193e-02
3.728652039e+02,1.406526566e-02
3.729756165e+02,1.778422110e-02
3.730860291e+02,1.715075411e-02
3.731964417e+02,1.769933105e-02
3.733068848e+02,1.568802446e-02
3.734173279e+02,2.136482112e-02
3.735277710e+02,2.020058781e-02
3.736382141e+02,2.337266132e-02
3.737486877e+02,1.968230307e-02
3.738591309e+02,2.220586501e-02
3.739696045e+02,2.139142901e-02
3.740800781e+02,1.718468033e-02
3.741905518e+02,2.570771612e-02
3.743010559e+02,2.307286300e-02
3.744115601e+02,2.233827114e-02
3.745220642e+02,2.942932770e-02
3.746325684e+02,2.432243153e-02
3.747430725e+02,2.736791410e-02
3.748536072e+02,3.681993484e-02
3.749641113e+02,3.246662393e-02
3.750746460e+02,3.789836168e-02
3.751852112e+02,4.138189554e-02
3.752957458e+02,4.045424238e-02
3.754062805e+02,3.814543784e-02
3.755168457e+02,3.619406000e-02
3.756274109e+02,3.133264184e-02
3.757379761e+02,2.847912908e-02
3.758485718e+02,2.003530413e-02
3.759591675e+02,2.090554126e-02
3.760697327e+02,1.682632789e-02
3.761803284e+02,1.848888025e-02
3.762909546e+02,1.705126837e-02
3.764015503e+02,1.742730103e-02
3.765121765e+02,1.764484681e-02
3.766228027e+02,1.579454169e-02
3.767334290e+02,1.884123497e-02
3.768440552e+02,1.998275705e-02
3.769547119e+02,2.038546279e-02
3.770653381e+02,2.139266394e-02
3.771759949e+02,1.952081732e-02
3.772866516e+02,1.761910319e-02
3.773973389e+02,1.859924942e-02
3.775079956e+02,1.902681217e-02
3.776186829e+02,1.693705842e-02
3.777293701e+02,1.905683428e-02
3.778400574e+02,1.576809771e-02
3.779507446e+02,1.701873168e-02
3.780614624e+02,1.873246394e-02
3.781721802e+02,1.843149401e-02
3.782828979e+02,2.562787011e-02
3.783936157e+02,2.139298059e-02
3.785043335e+02,2.405458502e-02
3.786150818e+02,2.210097760e-02
3.787258301e+02,2.342729829e-02
3.788365784e+02,2.370097861e-02
3.789473267e+02,2.584972605e-02
3.790581055e+02,2.717034519e-02
3.791688538e+02,2.655362897e-02
3.792796326e+02,2.264256403e-02
3.793904114e+02,3.032502532e-02
3.795011902e+02,3.021814674e-02
3.796119995e+02,3.089350462e-02
3.797228088e+02,3.149246424e-02
3.798335876e+02,3.121698648e-02
3.799444275e+02,4.262683913e-02
3.800552368e+02,4.034212232e-02
3.801660461e+02,4.488122836e-02
3.802768860e+02,4.238701984e-02
3.803877258e+02,3.855153173e-02
3.804985657e+02,3.497372195e-02
3.806094055e+02,3.182154894e-02
3.807202759e+02,2.739598788e-02
3.808311462e+02,2.437931485e-02
3.809420166e+02,2.041508071e-02
3.810528870e+02,1.767102815e-02
3.811637573e+02,1.957663894e-02
3.812746582e+02,1.758934557e-02
3.813855286e+02,1.810912788e-02
3.814964294e+02,1.788817905e-02
3.816073608e+02,1.927335002e-02
3.817182617e+02,1.726810448e-02
3.818291931e+02,1.397654600e-02
3.819400940e+02,1.946616918e-02
3.820510254e+02,1.702053659e-02
3.821619873e+02,1.819158718e-02
3.822729187e+02,1.875916868e-02
3.823838806e+02,2.009078674e-02
3.824948120e+02,1.793890819e-02
3.826057739e+02,1.742319763e-02
3.827167664e+02,2.096397616e-02
3.828277283e+02,2.074368298e-02
3.829387207e+02,1.810452156e-02
3.830497131e+02,2.155681886e-02
3.831607056e+02,1.930102892e-02
3.832716980e+02,2.712260187e-02
3.833826904e+02,2.682216838e-02
3.834937134e+02,2.679653466e-02
3.836047363e+02,2.400166355e-02
3.837157593e+02,2.709797397e-02
3.838267822e+02,2.329724655e-02
3.839378357e+02,2.160883136e-02
3.840488586e+02,2.005893737e-02
3.841599121e+02,2.025693282e-02
3.842709656e+02,2.204735763e-02
3.843820496e+02,1.960089430e-02
3.844931030e+02,1.924711466e-02
3.846041870e+02,2.038897574e-02
3.847152710e+02,1.865289174e-02
3.848263550e+02,2.062744647e-02
3.849374390e+02,2.557851747e-02
3.850485535e+02,2.206573635e-02
3.851596375e+02,2.163725533e-02
3.852707520e+02,2.364988625e-02
3.853818665e+02,2.133516036e-02
3.854930115e+02,2.424449287e-02
3.856041260e+02,2.429651655e-02
3.857152710e+02,2.768923342e-02
3.858264160e+02,2.481189929e-02
3.859375610e+02,2.242249250e-02
3.860487061e+02,2.766993269e-02
3.861598816e+02,2.339864522e-02
3.862710571e+02,2.263979614e-02
3.863822021e+02,2.446107566e-02
3.864934082e+02,2.274886332e-02
3.866045837e+02,2.248068713e-02
3.867157898e+02,2.236839011e-02
3.868269653e+02,1.967559755e-02
3.869381714e+02,2.508017607e-02
3.870493774e+02,2.187970094e-02
3.871606140e+02,1.883957162e-02
3.872718201e+02,2.380472794e-02
3.873830566e+02,2.044008859e-02
3.874942932e+02,2.505876683e-02
3.876055298e+02,2.207161300e-02
3.877167969e+02,2.345695719e-02
3.878280334e+02,2.209761925e-02
3.879393005e+02,2.304477617e-02
3.880505676e+02,2.478669211e-02
3.881618347e+02,2.579393983e-02
3.882731018e+02,2.959273942e-02
3.883843994e+02,2.362020686e-02
3.884956970e+02,3.377293423e-02
3.886069946e+02,4.200088978e-02
3.887182922e+02,4.398700967e-02
3.888295898e+02,5.044377595e-02
3.889409180e+02,4.718938842e-02
3.890522461e+02,4.490821809e-02
3.891635742e+02,4.613043740e-02
3.892749023e+02,3.931609169e-02
3.893862305e+02,3.611369058e-02
3.894975891e+02,3.198682144e-02
3.896089478e+02,2.815423347e-02
3.897203064e+02,2.516664192e-02
3.898316650e+02,2.443478443e-02
3.899430237e+02,1.856682077e-02
3.900544128e+02,2.098814212e-02
3.901658020e+02,2.090474218e-02
3.902771912e+02,2.345924638e-02
3.903885803e+02,1.897767745e-02
3.904999695e+02,2.367859706e-02
3.906113892e+02,1.921813190e-02
3.907228088e+02,1.903021336e-02
3.908342285e+02,1.916638203e-02
3.909456482e+02,2.150085755e-02
3.910570679e+02,2.611491829e-02
3.911685181e+02,2.489628643e-02
3.912799683e+02,2.557629533e-02
3.913914185e+02,2.578860894e-02
3.915028687e+02,2.166344598e-02
3.916143188e+02,2.187979966e-02
3.917257996e+02,2.359116822e-02
3.918372803e+02,2.236806229e-02
3.919487610e+02,2.038658969e-02
3.920602417e+02,2.411178313e-02
3.921717224e+02,2.492001466e-02
3.922832336e+02,2.551874518e-02
3.923947449e+02,2.481619082e-02
3.925062561e+02,2.451829426e-02
3.926177673e+02,2.494838461e-02
3.927292786e+02,2.578800730e-02
3.928408203e+02,2.568171918e-02
3.929523315e+02,2.715243585e-02
3.930638733e+02,2.690474875e-02
3.931754456e+02,2.744908258e-02
3.932869873e+02,2.720112354e-02
3.933985596e+02,3.100860119e-02
3.935101013e+02,3.339459375e-02
3.936216736e+02,3.100392967e-02
3.937332764e+02,3.054403700e-02
3.938448486e+02,3.792689741e-02
3.939564209e+02,3.866294026e-02
3.940680237e+02,3.461643308e-02
3.941796265e+02,3.451381996e-02
3.942912292e+02,3.404114395e-02
3.944028625e+02,3.513241932e-02
3.945144653e+02,3.119823523e-02
3.946260986e+02,2.927254885e-02
3.947377319e+02,3.054223023e-02
3.948493652e+02,2.674419433e-02
3.949610291e+02,2.353459224e-02
3.950726624e+02,2.560259774e-02
3.951843262e+02,2.529710904e-02
3.952959900e+02,2.294198982e-02
3.954076538e+02,2.641661838e-02
3.955193176e+02,2.334007993e-02
3.956310120e+02,1.867664233e-02
3.957427063e+02,2.109102905e-02
3.958543701e+02,2.440881170e-02
3.959660950e+02,2.361921035e-02
3.960777893e+02,2.283303253e-02
3.961894836e+02,2.326460928e-02
3.963012085e+02,2.345842496e-02
3.964129333e+02,2.709904499e-02
3.965246582e+02,3.176181391e-02
3.966364136e+02,5.183647946e-02
3.967481384e+02,7.671076804e-02
3.968598938e+02,8.156339824e-02
3.969716492e+02,8.577823639e-02
3.970834045e+02,8.184085786e-02
3.971951599e+02,7.540468127e-02
3.973069458e+02,6.445450336e-02
3.974187012e+02,4.729847983e-02
3.975304871e+02,4.078068957e-02
3.976422729e+02,3.168040514e-02
3.977540588e+02,2.701096982e-02
3.978658752e+02,2.598181181e-02
3.979776917e+02,2.636306360e-02
3.980895081e+02,3.059799597e-02
3.982013245e+02,2.913116291e-02
3.983131409e+02,3.037850186e-02
3.984249573e+02,2.779653668e-02
3.985368042e+02,2.913168631e-02
3.986486511e+02,3.144151345e-02
3.987604980e+02,3.002697602e-02
3.988723450e+02,3.282462806e-02
3.989841919e+02,3.730471805e-02
3.990960693e+02,3.732683882e-02
3.992079468e+02,3.768288344e-02
3.993198242e+02,4.143650085e-02
3.994317017e+02,4.325214401e-02
3.995436096e+02,4.612269998e-02
3.996554871e+02,4.037178308e-02
3.997673950e+02,3.611178696e-02
3.998793030e+02,3.651562706e-02
3.999912109e+02,3.214783594e-02
4.001031494e+02,2.815233171e-02
4.002150574e+02,2.847957611e-02
4.003269958e+02,2.600623295e-02
4.004389343e+02,2.500298060e-02
4.005508728e+02,2.345261723e-02
4.006628113e+02,2.220886573e-02
4.007747803e+02,2.334633842e-02
4.008867493e+02,1.940390654e-02
4.009987183e+02,2.443950064e-02
4.011106873e+02,2.429478802e-02
4.012226563e+02,2.174479142e-02
4.013346558e+02,2.017060854e-02
4.014466248e+02,2.153101005e-02
4.015586243e+02,1.965191960e-02
4.016706238e+02,2.299330384e-02
4.017826538e+02,2.584928833e-02
4.018946533e+02,2.372523397e-02
4.020066833e+02,2.212303504e-02
4.021187134e+02,2.582161874e-02
4.022307434e+02,2.269761823e-02
4.023427734e+02,2.027621865e-02
4.024548340e+02,2.326382138e-02
4.025668640e+02,2.557639405e-02
4.026789246e+02,2.350963838e-02
4.027909851e+02,2.483917587e-02
4.029030457e+02,2.074258961e-02
4.030151367e+02,2.596007288e-02
